Order_ID,Order_Date,Month,Customer_ID,Customer_Name,Brand,Product_Name,City,State,Region,Channel,Gender,Age_Group,Payment_Method,Quantity,Unit_Price,Discount_Percent,Discount_Amount,Sales,Profit
MS202403838,2025-11-17,2025-11,CUST19284,Customer_03812,OnePlus,OnePlus 13R,Mumbai,Maharashtra,West,Online,Male,36-45,Credit Card,1,41400.0,5,2070.0,39330.0,7288.42
MS202447897,2025-11-17,2025-11,CUST04195,Customer_19666,Xiaomi,Redmi Note 13,Bhopal,Madhya Pradesh,West,Distributor,Female,36-45,UPI,1,15500.0,15,2325.0,13175.0,656.7
MS202428117,2025-11-17,2025-11,CUST06359,Customer_15719,Motorola,Edge 50 Fusion,Ranchi,Jharkhand,East,Online,Female,26-35,UPI,1,22000.0,5,1100.0,20900.0,2827.76
MS202424548,2025-11-17,2025-11,CUST12717,Customer_20160,Vivo,Y18,Hyderabad,Telangana,South,Retail Store,Male,56+,Credit Card,1,10700.0,20,2140.0,8560.0,1289.79
MS202425424,2025-11-17,2025-11,CUST21490,Customer_21178,Xiaomi,Redmi Note 13,Mysuru,Karnataka,South,Online,Male,18-25,EMI,1,15600.0,2,312.0,15288.0,1942.88
MS202426079,2025-11-17,2025-11,CUST21991,Customer_00725,Motorola,Moto G34,Hyderabad,Telangana,South,Online,Male,18-25,UPI,1,11300.0,10,1130.0,10170.0,1244.91
MS202400806,2025-11-17,2025-11,CUST02271,Customer_14024,Vivo,Y200,Patna,Bihar,East,Online,Female,36-45,Credit Card,2,21100.0,10,4220.0,37980.0,4388.76
MS202442537,2025-11-17,2025-11,CUST02003,Customer_06411,Realme,C55,Gurugram,Haryana,North,Retail Store,Male,26-35,UPI,2,11000.0,15,3300.0,18700.0,1532.26
MS202420796,2025-11-17,2025-11,CUST01320,Customer_21747,Xiaomi,Redmi 13C,Delhi,Delhi,North,Retail Store,Female,18-25,Debit Card,1,9100.0,15,1365.0,7735.0,506.31
MS202442551,2025-11-17,2025-11,CUST04909,Customer_13238,Vivo,Y28,Indore,Madhya Pradesh,West,Online,Female,36-45,UPI,1,13500.0,2,270.0,13230.0,1710.25
MS202426452,2025-11-17,2025-11,CUST07978,Customer_07819,Samsung,Galaxy A15,Mysuru,Karnataka,South,Online,Male,26-35,Cash,1,18800.0,10,1880.0,16920.0,2340.93
MS202413572,2025-11-17,2025-11,CUST24145,Customer_02498,Realme,Realme 12,Bengaluru,Karnataka,South,Retail Store,Female,26-35,Credit Card,1,18600.0,10,1860.0,16740.0,2262.44
MS202442635,2025-11-17,2025-11,CUST22114,Customer_00123,Oppo,F25 Pro,Delhi,Delhi,North,Retail Store,Male,36-45,UPI,2,23700.0,8,3792.0,43608.0,4894.28
MS202447842,2025-11-17,2025-11,CUST16681,Customer_10904,Realme,Realme 12,Patna,Bihar,East,Retail Store,Female,18-25,UPI,1,18200.0,2,364.0,17836.0,2192.23
MS202447819,2025-11-17,2025-11,CUST19249,Customer_21032,Xiaomi,Redmi Note 13,Lucknow,Uttar Pradesh,North,Online,Female,56+,UPI,1,15800.0,8,1264.0,14536.0,1020.92
MS202443086,2025-11-17,2025-11,CUST07757,Customer_16754,Vivo,Y18,Bhopal,Madhya Pradesh,West,Distributor,Male,26-35,Debit Card,4,11000.0,10,4400.0,39600.0,4995.63
MS202442792,2025-11-17,2025-11,CUST17281,Customer_13318,OnePlus,Nord CE 3,Jaipur,Rajasthan,North,Distributor,Female,56+,UPI,1,23100.0,8,1848.0,21252.0,3462.92
MS202406920,2025-11-17,2025-11,CUST20893,Customer_02656,Realme,C55,Ahmedabad,Gujarat,West,Online,Male,36-45,EMI,1,10400.0,0,0.0,10400.0,1174.25
MS202443076,2025-11-17,2025-11,CUST19672,Customer_14192,Apple,iPhone 15,Kolkata,West Bengal,East,Online,Male,26-35,UPI,1,64400.0,10,6440.0,57960.0,9243.2
MS202426966,2025-11-17,2025-11,CUST12861,Customer_05611,Samsung,Galaxy A15,Chennai,Tamil Nadu,South,Online,Male,18-25,EMI,1,18000.0,8,1440.0,16560.0,2041.71
MS202427583,2025-11-17,2025-11,CUST14836,Customer_20060,Vivo,V30,Guwahati,Assam,East,Online,Male,36-45,Credit Card,1,32000.0,10,3200.0,28800.0,4028.02
MS202406732,2025-11-17,2025-11,CUST22784,Customer_11695,Xiaomi,Redmi Note 13,Surat,Gujarat,West,Online,Male,46-55,Credit Card,2,15100.0,2,604.0,29596.0,2829.78
MS202439932,2025-11-17,2025-11,CUST10366,Customer_00818,OnePlus,OnePlus 13R,Chennai,Tamil Nadu,South,Online,Male,26-35,Cash,1,45200.0,12,5424.0,39776.0,4048.08
MS202427658,2025-11-17,2025-11,CUST00350,Customer_03785,Apple,iPhone 14,Gurugram,Haryana,North,Online,Female,26-35,Credit Card,1,56700.0,5,2835.0,53865.0,11815.99
MS202413962,2025-11-17,2025-11,CUST07278,Customer_13151,Nothing,Phone 2,Gurugram,Haryana,North,Retail Store,Female,46-55,Credit Card,1,42200.0,8,3376.0,38824.0,7136.35
MS202425485,2025-11-17,2025-11,CUST20993,Customer_09706,Samsung,Galaxy M35,Bhubaneswar,Odisha,East,Retail Store,Female,56+,EMI,1,20400.0,5,1020.0,19380.0,1995.07
MS202413420,2025-11-17,2025-11,CUST15506,Customer_10931,OnePlus,Nord 4,Gurugram,Haryana,North,Online,Male,46-55,UPI,1,29600.0,0,0.0,29600.0,4834.64
MS202427696,2025-11-17,2025-11,CUST07422,Customer_19744,Samsung,Galaxy A25,Bhopal,Madhya Pradesh,West,Online,Female,26-35,Debit Card,1,23400.0,0,0.0,23400.0,3104.48
MS202431894,2025-11-18,2025-11,CUST07914,Customer_13089,Motorola,Edge 40 Neo,Pune,Maharashtra,West,Distributor,Male,36-45,UPI,1,23200.0,5,1160.0,22040.0,2975.72
MS202401415,2025-11-18,2025-11,CUST16723,Customer_13357,Motorola,Moto G54,Chennai,Tamil Nadu,South,Online,Male,18-25,Debit Card,2,15000.0,5,1500.0,28500.0,5037.52
MS202422633,2025-11-18,2025-11,CUST24494,Customer_23427,Xiaomi,Poco X6,Kochi,Kerala,South,Retail Store,Male,26-35,Credit Card,1,20700.0,0,0.0,20700.0,2951.35
MS202443094,2025-11-18,2025-11,CUST14110,Customer_22613,Oppo,A59,Bhubaneswar,Odisha,East,Retail Store,Female,56+,Cash,1,14400.0,15,2160.0,12240.0,1256.42
MS202404321,2025-11-18,2025-11,CUST05727,Customer_17425,Xiaomi,Poco F6,Coimbatore,Tamil Nadu,South,Online,Male,36-45,Credit Card,1,30000.0,8,2400.0,27600.0,3618.15
MS202413431,2025-11-18,2025-11,CUST14089,Customer_20799,Xiaomi,Redmi 13C,Surat,Gujarat,West,Retail Store,Male,18-25,UPI,1,8500.0,8,680.0,7820.0,860.31
MS202429948,2025-11-18,2025-11,CUST17448,Customer_13468,Apple,iPhone 15,Pune,Maharashtra,West,Retail Store,Male,18-25,UPI,1,65000.0,0,0.0,65000.0,13709.25
MS202445699,2025-11-18,2025-11,CUST15051,Customer_22456,Xiaomi,Redmi Note 13,Mumbai,Maharashtra,West,Retail Store,Male,36-45,UPI,2,14200.0,10,2840.0,25560.0,2362.47
MS202433535,2025-11-18,2025-11,CUST12314,Customer_08870,Xiaomi,Poco F6,Indore,Madhya Pradesh,West,Distributor,Female,18-25,Credit Card,1,28600.0,2,572.0,28028.0,3989.59
MS202442647,2025-11-18,2025-11,CUST24049,Customer_19830,Apple,iPhone 14,Pune,Maharashtra,West,Online,Female,18-25,Debit Card,2,55700.0,2,2228.0,109172.0,24437.05
MS202432855,2025-11-18,2025-11,CUST18908,Customer_20721,Apple,iPhone 16,Coimbatore,Tamil Nadu,South,Online,Female,26-35,Credit Card,1,68100.0,8,5448.0,62652.0,8978.16
MS202416898,2025-11-18,2025-11,CUST05636,Customer_00618,Oppo,A3x,Chandigarh,Chandigarh,North,Retail Store,Female,26-35,UPI,1,12200.0,8,976.0,11224.0,1623.67
MS202414596,2025-11-18,2025-11,CUST15841,Customer_21964,Apple,iPhone 15 Pro,Delhi,Delhi,North,Online,Male,36-45,Credit Card,1,125800.0,8,10064.0,115736.0,18385.45
MS202410070,2025-11-18,2025-11,CUST09171,Customer_07197,OnePlus,OnePlus 13R,Bengaluru,Karnataka,South,Retail Store,Male,36-45,Debit Card,1,42400.0,10,4240.0,38160.0,5276.6
MS202438281,2025-11-18,2025-11,CUST23042,Customer_06964,Samsung,Galaxy A15,Jaipur,Rajasthan,North,Retail Store,Male,26-35,UPI,1,18600.0,5,930.0,17670.0,1875.41
MS202449787,2025-11-18,2025-11,CUST10126,Customer_22757,Apple,iPhone 14,Ahmedabad,Gujarat,West,Online,Female,18-25,UPI,1,61800.0,0,0.0,61800.0,11350.62
MS202442153,2025-11-18,2025-11,CUST15184,Customer_11149,Vivo,V30,Chennai,Tamil Nadu,South,Retail Store,Male,26-35,Debit Card,2,34300.0,0,0.0,68600.0,7771.74
MS202427128,2025-11-18,2025-11,CUST12376,Customer_12267,Apple,iPhone 16,Mysuru,Karnataka,South,Online,Female,18-25,UPI,1,69600.0,5,3480.0,66120.0,13909.92
MS202438680,2025-11-18,2025-11,CUST13891,Customer_17720,Apple,iPhone 16,Pune,Maharashtra,West,Online,Male,18-25,UPI,1,67900.0,5,3395.0,64505.0,13353.52
MS202433278,2025-11-18,2025-11,CUST13704,Customer_21268,OnePlus,OnePlus 13R,Coimbatore,Tamil Nadu,South,Retail Store,Male,46-55,Cash,3,40500.0,12,14580.0,106920.0,12584.32
MS202405183,2025-11-18,2025-11,CUST02217,Customer_06539,Xiaomi,Redmi 13C,Jaipur,Rajasthan,North,Distributor,Female,18-25,UPI,2,9200.0,5,920.0,17480.0,2041.42
MS202422165,2025-11-18,2025-11,CUST16429,Customer_10330,Xiaomi,Redmi Note 13,Pune,Maharashtra,West,Retail Store,Male,26-35,Debit Card,1,14600.0,15,2190.0,12410.0,985.67
MS202446392,2025-11-18,2025-11,CUST22869,Customer_01709,Oppo,Reno 11,Lucknow,Uttar Pradesh,North,Online,Male,18-25,Credit Card,1,30800.0,20,6160.0,24640.0,1725.6
MS202436136,2025-11-18,2025-11,CUST04970,Customer_11690,Apple,iPhone 13,Coimbatore,Tamil Nadu,South,Retail Store,Male,26-35,UPI,4,53800.0,8,17216.0,197984.0,32461.67
MS202400256,2025-11-18,2025-11,CUST07299,Customer_02753,iQOO,12,Noida,Uttar Pradesh,North,Retail Store,Male,26-35,Debit Card,1,54100.0,10,5410.0,48690.0,6490.29
MS202445177,2025-11-18,2025-11,CUST18909,Customer_16117,Xiaomi,Poco X6,Mumbai,Maharashtra,West,Distributor,Female,18-25,Cash,1,20200.0,0,0.0,20200.0,2658.92
MS202408187,2025-11-18,2025-11,CUST12444,Customer_13616,Realme,Realme 12,Bengaluru,Karnataka,South,Online,Male,18-25,Debit Card,1,18200.0,10,1820.0,16380.0,1551.92
MS202448716,2025-11-18,2025-11,CUST06132,Customer_07425,Samsung,Galaxy M35,Ranchi,Jharkhand,East,Distributor,Female,26-35,UPI,1,19900.0,12,2388.0,17512.0,1055.22
MS202401301,2025-11-18,2025-11,CUST21009,Customer_13812,Realme,C55,Chennai,Tamil Nadu,South,Retail Store,Female,18-25,EMI,1,10800.0,10,1080.0,9720.0,1494.56
MS202414926,2025-11-18,2025-11,CUST10549,Customer_09474,Realme,GT 6,Noida,Uttar Pradesh,North,Retail Store,Female,36-45,UPI,1,35900.0,5,1795.0,34105.0,4169.84
MS202446359,2025-11-18,2025-11,CUST11424,Customer_22927,Apple,iPhone 16,Hyderabad,Telangana,South,Online,Female,18-25,Credit Card,1,68900.0,12,8268.0,60632.0,8665.1
MS202425339,2025-11-18,2025-11,CUST01977,Customer_10386,Apple,iPhone 16,Bhubaneswar,Odisha,East,Retail Store,Male,18-25,Credit Card,1,68100.0,10,6810.0,61290.0,9148.16
MS202436125,2025-11-18,2025-11,CUST13590,Customer_09314,Vivo,Y28,Kolkata,West Bengal,East,Retail Store,Female,46-55,Debit Card,1,13900.0,12,1668.0,12232.0,1589.59
MS202444448,2025-11-18,2025-11,CUST12726,Customer_01428,Apple,iPhone 15,Bhopal,Madhya Pradesh,West,Online,Male,26-35,Debit Card,3,64800.0,10,19440.0,174960.0,24676.59
MS202410254,2025-11-18,2025-11,CUST06391,Customer_17739,Apple,iPhone 13,Chennai,Tamil Nadu,South,Retail Store,Male,56+,Debit Card,2,54400.0,12,13056.0,95744.0,21452.39
MS202448619,2025-11-18,2025-11,CUST19648,Customer_12466,Motorola,Moto G54,Ahmedabad,Gujarat,West,Online,Female,18-25,Debit Card,1,14400.0,12,1728.0,12672.0,1684.1
MS202418787,2025-11-18,2025-11,CUST08294,Customer_07530,OnePlus,Nord 4,Surat,Gujarat,West,Retail Store,Female,18-25,UPI,1,28600.0,0,0.0,28600.0,3458.9
MS202409883,2025-11-18,2025-11,CUST06063,Customer_09543,Samsung,Galaxy M15,Chandigarh,Chandigarh,North,Online,Female,18-25,Debit Card,2,15600.0,5,1560.0,29640.0,4180.96
MS202446097,2025-11-18,2025-11,CUST09523,Customer_04016,Apple,iPhone 13,Chennai,Tamil Nadu,South,Retail Store,Male,26-35,Credit Card,1,51300.0,5,2565.0,48735.0,9656.64
MS202427536,2025-11-18,2025-11,CUST07518,Customer_11707,Motorola,Moto G34,Mysuru,Karnataka,South,Retail Store,Female,56+,Credit Card,1,10400.0,2,208.0,10192.0,1621.17
MS202433425,2025-11-18,2025-11,CUST12300,Customer_04617,Samsung,Galaxy S24,Ranchi,Jharkhand,East,Retail Store,Female,46-55,UPI,1,75600.0,0,0.0,75600.0,13489.34
MS202442443,2025-11-18,2025-11,CUST03908,Customer_10413,Realme,C55,Ahmedabad,Gujarat,West,Online,Male,18-25,UPI,2,11600.0,8,1856.0,21344.0,1659.91
MS202424158,2025-11-18,2025-11,CUST04699,Customer_20912,Oppo,F25 Pro,Delhi,Delhi,North,Online,Male,18-25,Cash,2,23500.0,15,7050.0,39950.0,2396.11
MS202414380,2025-11-18,2025-11,CUST17413,Customer_13554,Oppo,Reno 11,Surat,Gujarat,West,Retail Store,Male,46-55,Cash,2,29200.0,8,4672.0,53728.0,6967.55
MS202437924,2025-11-18,2025-11,CUST05604,Customer_14781,Motorola,Moto G54,Patna,Bihar,East,Online,Male,46-55,Credit Card,1,15800.0,15,2370.0,13430.0,1873.6
MS202433408,2025-11-18,2025-11,CUST16880,Customer_07449,Samsung,Galaxy M15,Chennai,Tamil Nadu,South,Online,Male,18-25,Credit Card,1,16200.0,10,1620.0,14580.0,968.04
MS202430413,2025-11-18,2025-11,CUST06043,Customer_06223,Xiaomi,Poco X6,Chennai,Tamil Nadu,South,Retail Store,Male,36-45,UPI,1,20300.0,8,1624.0,18676.0,1067.3
MS202443923,2025-11-18,2025-11,CUST17487,Customer_04090,Vivo,Y200,Ranchi,Jharkhand,East,Retail Store,Male,46-55,Credit Card,1,21600.0,12,2592.0,19008.0,2262.5
MS202409636,2025-11-18,2025-11,CUST09409,Customer_01907,Samsung,Galaxy S24,Hyderabad,Telangana,South,Retail Store,Male,18-25,UPI,2,76300.0,2,3052.0,149548.0,16349.29
MS202441794,2025-11-18,2025-11,CUST17193,Customer_06895,Samsung,Galaxy M35,Lucknow,Uttar Pradesh,North,Online,Male,18-25,UPI,2,22100.0,5,2210.0,41990.0,6404.23
MS202416206,2025-11-18,2025-11,CUST10479,Customer_05881,Oppo,F25 Pro,Indore,Madhya Pradesh,West,Online,Male,46-55,Debit Card,1,23800.0,2,476.0,23324.0,2909.47
MS202425977,2025-11-18,2025-11,CUST17579,Customer_15580,Realme,Realme 12,Gurugram,Haryana,North,Distributor,Male,36-45,Cash,1,17800.0,2,356.0,17444.0,1572.16
MS202412767,2025-11-18,2025-11,CUST13584,Customer_19369,Samsung,Galaxy S24,Indore,Madhya Pradesh,West,Retail Store,Male,18-25,Debit Card,1,74100.0,5,3705.0,70395.0,10661.49
MS202425752,2025-11-18,2025-11,CUST13580,Customer_16573,Samsung,Galaxy M15,Indore,Madhya Pradesh,West,Retail Store,Female,56+,UPI,4,15900.0,8,5088.0,58512.0,7590.35
MS202449855,2025-11-18,2025-11,CUST15142,Customer_12254,Xiaomi,Poco X6,Jaipur,Rajasthan,North,Online,Female,18-25,UPI,1,21900.0,0,0.0,21900.0,2413.86
MS202434829,2025-11-18,2025-11,CUST23798,Customer_15308,Apple,iPhone 13,Ranchi,Jharkhand,East,Online,Male,36-45,Cash,4,52500.0,10,21000.0,189000.0,40485.08
MS202429433,2025-11-18,2025-11,CUST19022,Customer_24194,Realme,Realme 12,Surat,Gujarat,West,Retail Store,Male,56+,Debit Card,1,18200.0,15,2730.0,15470.0,1519.24
MS202423225,2025-11-18,2025-11,CUST01133,Customer_20058,OnePlus,OnePlus 12R,Lucknow,Uttar Pradesh,North,Retail Store,Male,46-55,Credit Card,1,38900.0,5,1945.0,36955.0,5102.33
MS202442600,2025-11-18,2025-11,CUST16084,Customer_06851,Vivo,Y200,Jaipur,Rajasthan,North,Online,Female,26-35,UPI,1,20800.0,0,0.0,20800.0,2600.91
MS202433034,2025-11-18,2025-11,CUST06773,Customer_14844,iQOO,12,Patna,Bihar,East,Online,Male,18-25,Credit Card,1,53700.0,5,2685.0,51015.0,7710.09
MS202426280,2025-11-18,2025-11,CUST19092,Customer_24657,Apple,iPhone 15,Patna,Bihar,East,Online,Female,36-45,UPI,1,70800.0,12,8496.0,62304.0,10515.32
MS202429382,2025-11-18,2025-11,CUST02431,Customer_21972,OnePlus,OnePlus 12R,Mysuru,Karnataka,South,Distributor,Male,18-25,UPI,1,37800.0,10,3780.0,34020.0,3953.88
MS202403722,2025-11-18,2025-11,CUST18354,Customer_13297,Vivo,Y18,Gurugram,Haryana,North,Retail Store,Female,36-45,Credit Card,1,11400.0,5,570.0,10830.0,1048.95
MS202448460,2025-11-18,2025-11,CUST10618,Customer_18880,Oppo,Reno 12,Chennai,Tamil Nadu,South,Retail Store,Female,18-25,UPI,1,36100.0,0,0.0,36100.0,4629.33
MS202413187,2025-11-18,2025-11,CUST05151,Customer_01432,Apple,iPhone 16,Noida,Uttar Pradesh,North,Distributor,Female,26-35,UPI,1,68700.0,8,5496.0,63204.0,10774.91
MS202440911,2025-11-18,2025-11,CUST15611,Customer_13032,Vivo,Y18,Delhi,Delhi,North,Retail Store,Female,56+,Cash,1,11600.0,2,232.0,11368.0,2296.18
MS202449437,2025-11-18,2025-11,CUST12166,Customer_00657,Vivo,Y200,Lucknow,Uttar Pradesh,North,Distributor,Male,46-55,UPI,1,22300.0,2,446.0,21854.0,3610.23
MS202412698,2025-11-18,2025-11,CUST24771,Customer_05907,Samsung,Galaxy S24,Patna,Bihar,East,Online,Female,26-35,Debit Card,1,78000.0,10,7800.0,70200.0,6419.18
MS202420366,2025-11-18,2025-11,CUST17662,Customer_20827,OnePlus,Nord 4,Bhopal,Madhya Pradesh,West,Online,Male,36-45,Credit Card,2,29700.0,5,2970.0,56430.0,5846.08
MS202409098,2025-11-18,2025-11,CUST17325,Customer_22044,Xiaomi,Redmi 13C,Chandigarh,Chandigarh,North,Online,Male,56+,Credit Card,1,8600.0,2,172.0,8428.0,935.48
MS202403156,2025-11-18,2025-11,CUST14544,Customer_19809,Motorola,Moto G54,Lucknow,Uttar Pradesh,North,Online,Male,36-45,UPI,2,14700.0,12,3528.0,25872.0,2375.83
MS202434837,2025-11-18,2025-11,CUST11591,Customer_06590,Oppo,A59,Ahmedabad,Gujarat,West,Online,Female,26-35,UPI,5,15500.0,10,7750.0,69750.0,6831.38
MS202437276,2025-11-18,2025-11,CUST20419,Customer_13949,Motorola,Razr 50,Patna,Bihar,East,Online,Male,26-35,UPI,1,73800.0,5,3690.0,70110.0,9452.44
MS202441033,2025-11-18,2025-11,CUST21087,Customer_16111,Xiaomi,Poco F6,Bhubaneswar,Odisha,East,Retail Store,Female,36-45,Credit Card,1,31500.0,15,4725.0,26775.0,1263.14
MS202433294,2025-11-18,2025-11,CUST04710,Customer_21943,iQOO,Z9,Kolkata,West Bengal,East,Distributor,Female,36-45,Credit Card,1,19700.0,8,1576.0,18124.0,2795.9
MS202405968,2025-11-18,2025-11,CUST17815,Customer_14865,Xiaomi,Poco F6,Ranchi,Jharkhand,East,Online,Male,26-35,Credit Card,2,30500.0,8,4880.0,56120.0,7618.13
MS202446523,2025-11-18,2025-11,CUST12741,Customer_20062,Samsung,Galaxy A25,Bhubaneswar,Odisha,East,Online,Female,26-35,Credit Card,2,23700.0,5,2370.0,45030.0,5651.72
MS202406049,2025-11-18,2025-11,CUST04532,Customer_05773,OnePlus,Nord CE 4,Gurugram,Haryana,North,Retail Store,Male,46-55,Debit Card,2,25900.0,5,2590.0,49210.0,7897.75
MS202407694,2025-11-18,2025-11,CUST15389,Customer_03777,Samsung,Galaxy M35,Patna,Bihar,East,Online,Male,26-35,UPI,1,20600.0,8,1648.0,18952.0,1290.08
MS202415817,2025-11-18,2025-11,CUST23649,Customer_00716,Apple,iPhone 15,Kochi,Kerala,South,Online,Male,26-35,Credit Card,1,70300.0,5,3515.0,66785.0,11696.64
MS202406608,2025-11-18,2025-11,CUST03334,Customer_24051,Samsung,Galaxy A25,Bengaluru,Karnataka,South,Distributor,Female,26-35,Cash,2,22900.0,0,0.0,45800.0,5462.19
MS202438864,2025-11-18,2025-11,CUST16882,Customer_20630,Samsung,Galaxy M15,Mumbai,Maharashtra,West,Online,Female,18-25,UPI,1,15800.0,5,790.0,15010.0,1964.63
MS202430686,2025-11-18,2025-11,CUST03844,Customer_21058,Vivo,V30,Indore,Madhya Pradesh,West,Retail Store,Female,18-25,UPI,1,33100.0,15,4965.0,28135.0,2684.54
MS202439518,2025-11-18,2025-11,CUST22599,Customer_23681,Vivo,Y200,Pune,Maharashtra,West,Online,Male,26-35,EMI,1,21700.0,2,434.0,21266.0,2865.08
MS202415280,2025-11-18,2025-11,CUST02630,Customer_02665,Xiaomi,Poco X6,Chennai,Tamil Nadu,South,Online,Female,18-25,Credit Card,1,20800.0,10,2080.0,18720.0,1680.34
MS202411827,2025-11-18,2025-11,CUST11252,Customer_00899,Samsung,Galaxy S24,Indore,Madhya Pradesh,West,Distributor,Male,26-35,Debit Card,1,71700.0,12,8604.0,63096.0,6658.22
MS202444155,2025-11-18,2025-11,CUST01903,Customer_14743,Xiaomi,Redmi Note 13,Chennai,Tamil Nadu,South,Online,Male,26-35,UPI,1,14900.0,2,298.0,14602.0,2490.46
MS202420905,2025-11-18,2025-11,CUST24600,Customer_20631,Vivo,V30,Indore,Madhya Pradesh,West,Online,Female,36-45,Credit Card,2,32900.0,8,5264.0,60536.0,5048.41
MS202431428,2025-11-18,2025-11,CUST17855,Customer_13588,Xiaomi,Redmi Note 13,Guwahati,Assam,East,Distributor,Female,36-45,UPI,2,15500.0,5,1550.0,29450.0,4078.16
MS202446582,2025-11-18,2025-11,CUST11498,Customer_22511,Oppo,A59,Delhi,Delhi,North,Retail Store,Female,18-25,UPI,4,14500.0,20,11600.0,46400.0,2825.86
MS202405761,2025-11-18,2025-11,CUST05511,Customer_17774,Realme,Narzo 70,Coimbatore,Tamil Nadu,South,Online,Male,26-35,Credit Card,1,15600.0,0,0.0,15600.0,2325.43
MS202415424,2025-11-18,2025-11,CUST18444,Customer_16103,Apple,iPhone 15,Noida,Uttar Pradesh,North,Retail Store,Male,26-35,EMI,1,70200.0,8,5616.0,64584.0,10087.55
MS202406372,2025-11-18,2025-11,CUST18762,Customer_11767,Xiaomi,Redmi 13C,Noida,Uttar Pradesh,North,Online,Male,18-25,UPI,4,8500.0,5,1700.0,32300.0,3830.21
MS202410848,2025-11-19,2025-11,CUST15202,Customer_23648,Vivo,Y28,Bhopal,Madhya Pradesh,West,Retail Store,Male,46-55,Credit Card,5,14000.0,8,5600.0,64400.0,7946.79
MS202411863,2025-11-19,2025-11,CUST05209,Customer_13234,Vivo,V40,Gurugram,Haryana,North,Distributor,Male,18-25,UPI,2,33400.0,20,13360.0,53440.0,5467.93
MS202411875,2025-11-19,2025-11,CUST04670,Customer_06681,OnePlus,Nord CE 4,Lucknow,Uttar Pradesh,North,Online,Male,36-45,EMI,2,24400.0,20,9760.0,39040.0,3132.68
MS202400971,2025-11-19,2025-11,CUST14904,Customer_24566,Oppo,A3x,Kochi,Kerala,South,Retail Store,Female,18-25,UPI,1,11400.0,20,2280.0,9120.0,631.46
MS202415994,2025-11-19,2025-11,CUST04427,Customer_11530,Samsung,Galaxy A15,Indore,Madhya Pradesh,West,Online,Male,18-25,UPI,1,17500.0,10,1750.0,15750.0,2254.28
MS202401655,2025-11-19,2025-11,CUST17592,Customer_03886,Samsung,Galaxy M35,Coimbatore,Tamil Nadu,South,Retail Store,Male,18-25,Cash,2,20000.0,10,4000.0,36000.0,3254.78
MS202435565,2025-11-19,2025-11,CUST21640,Customer_05441,Samsung,Galaxy S24,Chennai,Tamil Nadu,South,Online,Female,26-35,Debit Card,1,78700.0,15,11805.0,66895.0,7816.78
MS202434106,2025-11-19,2025-11,CUST06231,Customer_07227,Realme,C55,Ranchi,Jharkhand,East,Online,Male,26-35,Credit Card,1,11600.0,12,1392.0,10208.0,1043.22
MS202419430,2025-11-19,2025-11,CUST06677,Customer_15353,Oppo,F25 Pro,Chandigarh,Chandigarh,North,Online,Female,26-35,Credit Card,1,24600.0,10,2460.0,22140.0,2827.59
MS202420242,2025-11-19,2025-11,CUST05985,Customer_23082,Xiaomi,Poco X6,Bhopal,Madhya Pradesh,West,Distributor,Male,18-25,Cash,3,20100.0,2,1206.0,59094.0,8108.72
MS202447246,2025-11-19,2025-11,CUST06942,Customer_21083,Vivo,V40,Pune,Maharashtra,West,Online,Male,26-35,UPI,2,33700.0,10,6740.0,60660.0,7160.6
MS202409915,2025-11-19,2025-11,CUST23124,Customer_17460,OnePlus,OnePlus 13R,Noida,Uttar Pradesh,North,Retail Store,Female,18-25,UPI,1,44400.0,0,0.0,44400.0,5715.46
MS202423574,2025-11-19,2025-11,CUST11575,Customer_09016,Samsung,Galaxy A25,Pune,Maharashtra,West,Online,Male,18-25,UPI,2,23800.0,12,5712.0,41888.0,3374.03
MS202410414,2025-11-19,2025-11,CUST20545,Customer_22126,Vivo,Y200,Bhopal,Madhya Pradesh,West,Online,Male,18-25,Debit Card,1,22300.0,5,1115.0,21185.0,3455.36
MS202413136,2025-11-19,2025-11,CUST23452,Customer_04604,Oppo,F25 Pro,Bhubaneswar,Odisha,East,Retail Store,Female,56+,Credit Card,1,25800.0,8,2064.0,23736.0,2402.95
MS202401865,2025-11-19,2025-11,CUST11939,Customer_15849,Motorola,Razr 50,Mumbai,Maharashtra,West,Online,Male,18-25,Credit Card,1,73900.0,5,3695.0,70205.0,8458.38
MS202409118,2025-11-19,2025-11,CUST05493,Customer_00572,OnePlus,OnePlus 13R,Bengaluru,Karnataka,South,Retail Store,Female,36-45,Credit Card,1,44100.0,0,0.0,44100.0,6383.42
MS202406739,2025-11-19,2025-11,CUST21962,Customer_17576,OnePlus,Nord 4,Kochi,Kerala,South,Online,Female,18-25,UPI,1,31400.0,15,4710.0,26690.0,2313.39
MS202419076,2025-11-19,2025-11,CUST01156,Customer_21343,Realme,Narzo 70,Hyderabad,Telangana,South,Online,Male,26-35,Debit Card,1,15600.0,15,2340.0,13260.0,1254.76
MS202431228,2025-11-19,2025-11,CUST07811,Customer_10910,Samsung,Galaxy A15,Lucknow,Uttar Pradesh,North,Distributor,Male,26-35,UPI,1,17900.0,2,358.0,17542.0,1699.37
MS202401185,2025-11-19,2025-11,CUST17427,Customer_14730,Xiaomi,Redmi Note 13,Coimbatore,Tamil Nadu,South,Online,Male,56+,Debit Card,3,14500.0,0,0.0,43500.0,5477.14
